Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Gender,Unit,Desired Direction
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2018,Bullhead City,7232,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2018,AZ,21711,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2018,US,23042,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2010,Bullhead City,2499,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2010,AZ,21493,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2010,US,21719,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2011,Bullhead City,2499,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2011,AZ,22086,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2011,US,22251,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2012,Bullhead City,-666666666,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2012,AZ,22541,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2012,US,22367,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2013,Bullhead City,-666666666,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2013,AZ,22037,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2013,US,22578,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2014,Bullhead City,-666666666,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2014,AZ,21251,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2014,US,22729,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2015,Bullhead City,-666666666,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2015,AZ,21281,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2015,US,22809,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2016,Bullhead City,-666666666,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2016,AZ,22080,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2016,US,23283,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2017,Bullhead City,17604,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2017,AZ,22335,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2017,US,24154,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2018,Bullhead City,17981,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2018,AZ,23087,Female,people,high
B24012_071E,American Community Survey,Income,Production occupations,,2018,US,25250,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2010,Bullhead City,-666666666,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2010,AZ,24956,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2010,US,21230,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2011,Bullhead City,50580,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2011,AZ,26478,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2011,US,21604,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2012,Bullhead City,52112,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2012,AZ,26283,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2012,US,21853,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2013,Bullhead City,54464,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2013,AZ,25863,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2013,US,21848,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2014,Bullhead City,54259,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2014,AZ,25209,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2014,US,22111,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2015,Bullhead City,53700,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2015,AZ,26834,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2015,US,22002,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2016,Bullhead City,77813,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2016,AZ,26120,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2016,US,22312,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2017,Bullhead City,11875,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2017,AZ,25217,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2017,US,22968,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2018,Bullhead City,12159,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2018,AZ,26293,Female,people,high
B24012_072E,American Community Survey,Income,Transportation occupations,,2018,US,24171,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2010,Bullhead City,2499,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2010,AZ,14445,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2010,US,17346,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2011,Bullhead City,-666666666,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2011,AZ,14740,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2011,US,17804,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2012,Bullhead City,-666666666,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2012,AZ,14598,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2012,US,17986,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2013,Bullhead City,-666666666,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2013,AZ,15412,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2013,US,17916,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2014,Bullhead City,-666666666,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2014,AZ,15541,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2014,US,18025,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2015,Bullhead City,-666666666,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2015,AZ,15550,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2015,US,17925,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2016,Bullhead City,5188,Female,people,high
B24012_073E,American Community Survey,Income,Material moving occupations,,2016,AZ,16285,Female,people,high
