Transaction Type,Payee/Customer/Vendor Name,Amount,Transaction Description,Posting Date,Transaction ID,Fund1,Dept1,Div1,Dept_Name,Year,Fund_Name
PY,NOT APPLICABLE,"$9,278.58",OVERTIME WAGES - 1140,20180127,2018-00005990 - 5140710,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$8,495.39",OVERTIME WAGES - 1140,20180224,2018-00006736 - 5159443,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$48,009.46",ACCRUED LEAVE PAID - 1160,20170506,2017-00007968 - 4911173,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,348.23",ACCRUED LEAVE PAID - 1160,20170603,2017-00008748 - 4933405,101 - GENERAL ,621 - PUBLIC SAFETY,5030 - POLICE SUPPORT SERVICES,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,993.16",ACCRUED LEAVE PAID - 1160,20171201,2018-00004119 - 5090697,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$21,631.66",ACCRUED LEAVE PAID - 1160,20171201,2018-00004119 - 5090702,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,302.62",ACCRUED LEAVE PAID - 1160,20171201,2018-00004119 - 5090707,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,603.51",ACCRUED LEAVE PAID - 1160,20180112,2018-00005326 - 5124668,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$8,765.16",ACCRUED LEAVE PAID - 1160,20180112,2018-00005326 - 5124671,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$10,354.98",HEALTH INSURANCE - 1510,20170506,2017-00007968 - 4910661,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$9,713.42",HEALTH INSURANCE - 1510,20170520,2017-00008388 - 4920808,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$10,476.10",HEALTH INSURANCE - 1510,20170603,2017-00008748 - 4933269,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$9,539.05",HEALTH INSURANCE - 1510,20170617,2017-00009168 - 4953398,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$10,781.99",HEALTH INSURANCE - 1510,20170701,2018-00000097 - 4963631,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$10,781.99",HEALTH INSURANCE - 1510,20170701,2018-00000114 - 4965053,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$10,257.88",HEALTH INSURANCE - 1510,20170715,2018-00000432 - 4975352,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$10,517.75",HEALTH INSURANCE - 1510,20170729,2018-00000845 - 4986156,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$9,661.68",HEALTH INSURANCE - 1510,20170812,2018-00001239 - 5003745,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$11,319.21",HEALTH INSURANCE - 1510,20170826,2018-00001688 - 5015264,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$11,076.62",HEALTH INSURANCE - 1510,20170909,2018-00002026 - 5026708,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$11,188.94",HEALTH INSURANCE - 1510,20170923,2018-00002392 - 5035785,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$11,313.94",HEALTH INSURANCE - 1510,20171007,2018-00002751 - 5046061,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,995.66",HEALTH INSURANCE - 1510,20171021,2018-00003084 - 5057044,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,806.20",HEALTH INSURANCE - 1510,20171021,2018-00003084 - 5057133,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,559.43",HEALTH INSURANCE - 1510,20171021,2018-00003084 - 5057181,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$24,941.71",HEALTH INSURANCE - 1510,20171104,2018-00003457 - 5066876,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,479.09",HEALTH INSURANCE - 1510,20171104,2018-00003457 - 5067364,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,505.84",HEALTH INSURANCE - 1510,20171104,2018-00003457 - 5067386,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,498.21",HEALTH INSURANCE - 1510,20171118,2018-00003853 - 5081434,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,517.39",HEALTH INSURANCE - 1510,20171118,2018-00003853 - 5081900,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,644.74",HEALTH INSURANCE - 1510,20171118,2018-00003853 - 5081921,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,740.22",HEALTH INSURANCE - 1510,20171202,2018-00004318 - 5096663,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,924.75",HEALTH INSURANCE - 1510,20171202,2018-00004318 - 5097119,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,803.07",HEALTH INSURANCE - 1510,20171202,2018-00004318 - 5097143,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$24,943.36",HEALTH INSURANCE - 1510,20171216,2018-00004832 - 5106849,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,521.28",HEALTH INSURANCE - 1510,20171216,2018-00004832 - 5107315,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,647.93",HEALTH INSURANCE - 1510,20171216,2018-00004832 - 5107338,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,777.47",HEALTH INSURANCE - 1510,20171230,2018-00005082 - 5114700,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,791.21",HEALTH INSURANCE - 1510,20171230,2018-00005082 - 5115148,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,640.04",HEALTH INSURANCE - 1510,20171230,2018-00005082 - 5115169,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,193.60",HEALTH INSURANCE - 1510,20180113,2018-00005481 - 5128529,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,688.21",HEALTH INSURANCE - 1510,20180113,2018-00005481 - 5128989,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$5,308.99",HEALTH INSURANCE - 1510,20180113,2018-00005481 - 5129010,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$24,461.94",HEALTH INSURANCE - 1510,20180127,2018-00005990 - 5140713,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,955.49",HEALTH INSURANCE - 1510,20180127,2018-00005990 - 5141170,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$24,288.78",HEALTH INSURANCE - 1510,20180210,2018-00006374 - 5150450,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,762.57",HEALTH INSURANCE - 1510,20180210,2018-00006374 - 5150897,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$24,842.75",HEALTH INSURANCE - 1510,20180224,2018-00006736 - 5159446,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,835.97",HEALTH INSURANCE - 1510,20180224,2018-00006736 - 5159924,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$25,437.78",HEALTH INSURANCE - 1510,20180310,2018-00007130 - 5171664,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,707.70",HEALTH INSURANCE - 1510,20180310,2018-00007130 - 5172097,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$24,568.23",HEALTH INSURANCE - 1510,20180324,2018-00007533 - 5183540,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,789.96",HEALTH INSURANCE - 1510,20180324,2018-00007533 - 5183982,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$5,729.39",ICMA RETIREMENT - 1533,20170506,2017-00007968 - 4910769,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$8,732.28",PUBLIC SAFETY RETIREMENT - 1535,20170408,2017-00007206 - 4892134,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$37,317.74",PUBLIC SAFETY RETIREMENT - 1535,20170408,2017-00007206 - 4892286,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$8,533.75",PUBLIC SAFETY RETIREMENT - 1535,20170422,2017-00007550 - 4901250,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$37,187.49",PUBLIC SAFETY RETIREMENT - 1535,20170422,2017-00007550 - 4901359,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$8,941.61",PUBLIC SAFETY RETIREMENT - 1535,20170506,2017-00007968 - 4911262,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$35,355.14",PUBLIC SAFETY RETIREMENT - 1535,20170506,2017-00007968 - 4911433,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$37,972.17",PUBLIC SAFETY RETIREMENT - 1535,20170520,2017-00008388 - 4920846,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$8,976.11",PUBLIC SAFETY RETIREMENT - 1535,20170520,2017-00008388 - 4920929,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$41,424.98",PUBLIC SAFETY RETIREMENT - 1535,20170603,2017-00008748 - 4933302,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$10,005.77",PUBLIC SAFETY RETIREMENT - 1535,20170603,2017-00008748 - 4933380,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$9,625.02",PUBLIC SAFETY RETIREMENT - 1535,20170617,2017-00009168 - 4953969,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$37,406.67",PUBLIC SAFETY RETIREMENT - 1535,20170617,2017-00009168 - 4954137,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$41,166.49",PUBLIC SAFETY RETIREMENT - 1535,20170630,2017-00009451 - 4963014,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$9,735.00",PUBLIC SAFETY RETIREMENT - 1535,20170630,2017-00009451 - 4963077,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,002.25",PUBLIC SAFETY RETIREMENT - 1535,20170715,2018-00000432 - 4975756,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,022.58",PUBLIC SAFETY RETIREMENT - 1535,20170715,2018-00000432 - 4976058,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$62,199.83",PUBLIC SAFETY RETIREMENT - 1535,20170715,2018-00000432 - 4976194,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,002.25",PUBLIC SAFETY RETIREMENT - 1535,20170729,2018-00000845 - 4986462,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,070.42",PUBLIC SAFETY RETIREMENT - 1535,20170729,2018-00000845 - 4986726,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$66,121.30",PUBLIC SAFETY RETIREMENT - 1535,20170729,2018-00000845 - 4986888,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,030.21",PUBLIC SAFETY RETIREMENT - 1535,20170812,2018-00001239 - 5004031,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,716.30",PUBLIC SAFETY RETIREMENT - 1535,20170812,2018-00001239 - 5004286,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$55,080.73",PUBLIC SAFETY RETIREMENT - 1535,20170812,2018-00001239 - 5004443,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,465.76",PUBLIC SAFETY RETIREMENT - 1535,20170826,2018-00001688 - 5015571,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$16,228.21",PUBLIC SAFETY RETIREMENT - 1535,20170826,2018-00001688 - 5015834,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$56,503.88",PUBLIC SAFETY RETIREMENT - 1535,20170826,2018-00001688 - 5016000,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,293.43",PUBLIC SAFETY RETIREMENT - 1535,20170909,2018-00002026 - 5027007,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,867.89",PUBLIC SAFETY RETIREMENT - 1535,20170909,2018-00002026 - 5027269,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$60,868.92",PUBLIC SAFETY RETIREMENT - 1535,20170909,2018-00002026 - 5027433,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,086.52",PUBLIC SAFETY RETIREMENT - 1535,20170923,2018-00002392 - 5036089,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,012.16",PUBLIC SAFETY RETIREMENT - 1535,20170923,2018-00002392 - 5036352,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$53,872.08",PUBLIC SAFETY RETIREMENT - 1535,20170923,2018-00002392 - 5036514,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,265.86",PUBLIC SAFETY RETIREMENT - 1535,20171007,2018-00002751 - 5046372,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$14,864.45",PUBLIC SAFETY RETIREMENT - 1535,20171007,2018-00002751 - 5046623,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$53,792.07",PUBLIC SAFETY RETIREMENT - 1535,20171007,2018-00002751 - 5046788,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,265.86",PUBLIC SAFETY RETIREMENT - 1535,20171021,2018-00003084 - 5057022,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$54,642.40",PUBLIC SAFETY RETIREMENT - 1535,20171021,2018-00003084 - 5057080,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$13,628.42",PUBLIC SAFETY RETIREMENT - 1535,20171021,2018-00003084 - 5057152,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,265.85",PUBLIC SAFETY RETIREMENT - 1535,20171104,2018-00003457 - 5067193,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$13,735.14",PUBLIC SAFETY RETIREMENT - 1535,20171104,2018-00003457 - 5067461,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$56,725.19",PUBLIC SAFETY RETIREMENT - 1535,20171104,2018-00003457 - 5067614,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,844.18",PUBLIC SAFETY RETIREMENT - 1535,20171118,2018-00003853 - 5081743,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$14,462.03",PUBLIC SAFETY RETIREMENT - 1535,20171118,2018-00003853 - 5081996,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$61,631.75",PUBLIC SAFETY RETIREMENT - 1535,20171118,2018-00003853 - 5082156,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,869.52",PUBLIC SAFETY RETIREMENT - 1535,20171202,2018-00004318 - 5096961,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$14,725.54",PUBLIC SAFETY RETIREMENT - 1535,20171202,2018-00004318 - 5097214,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$75,209.15",PUBLIC SAFETY RETIREMENT - 1535,20171202,2018-00004318 - 5097365,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,337.94",PUBLIC SAFETY RETIREMENT - 1535,20171216,2018-00004832 - 5107158,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$13,767.46",PUBLIC SAFETY RETIREMENT - 1535,20171216,2018-00004832 - 5107413,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$55,398.87",PUBLIC SAFETY RETIREMENT - 1535,20171216,2018-00004832 - 5107568,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,043.04",PUBLIC SAFETY RETIREMENT - 1535,20171230,2018-00005082 - 5114983,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,708.42",PUBLIC SAFETY RETIREMENT - 1535,20171230,2018-00005082 - 5115244,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$66,309.94",PUBLIC SAFETY RETIREMENT - 1535,20171230,2018-00005082 - 5115398,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$14,657.11",PUBLIC SAFETY RETIREMENT - 1535,20180113,2018-00005481 - 5129083,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$60,962.94",PUBLIC SAFETY RETIREMENT - 1535,20180113,2018-00005481 - 5129237,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$15,753.59",PUBLIC SAFETY RETIREMENT - 1535,20180127,2018-00005990 - 5141265,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$60,222.27",PUBLIC SAFETY RETIREMENT - 1535,20180127,2018-00005990 - 5141418,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$14,900.66",PUBLIC SAFETY RETIREMENT - 1535,20180210,2018-00006374 - 5150993,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$53,945.51",PUBLIC SAFETY RETIREMENT - 1535,20180210,2018-00006374 - 5151151,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$15,733.55",PUBLIC SAFETY RETIREMENT - 1535,20180224,2018-00006736 - 5160026,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$58,957.29",PUBLIC SAFETY RETIREMENT - 1535,20180224,2018-00006736 - 5160184,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$14,877.02",PUBLIC SAFETY RETIREMENT - 1535,20180310,2018-00007130 - 5172194,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$53,613.45",PUBLIC SAFETY RETIREMENT - 1535,20180310,2018-00007130 - 5172341,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$15,029.22",PUBLIC SAFETY RETIREMENT - 1535,20180324,2018-00007533 - 5184073,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$52,853.99",PUBLIC SAFETY RETIREMENT - 1535,20180324,2018-00007533 - 5184224,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$5,049.89",WORKERS COMPENSATION - 1560,20170603,2017-00008748 - 4933320,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,357.12",WORKERS COMPENSATION - 1560,20170715,2018-00000432 - 4975618,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,Police,2017,GENERAL 
