Transaction Type,Payee/Customer/Vendor Name,Amount,Object,Transaction Description,Posting Date,Transaction ID,Fund,Dept,Div,Fund1,Dept1,Div1,Record Number,Fiscal Year,Entity Name,Organization Level 1 Name,Organization Level 2 Name,Payee DBA Name,Vendor ID Code,Transaction Reference ID,Contract Name,Contract Number,Payment Method,Dept_Name,Year,Fund_Name
PY,NOT APPLICABLE,"$11,076.62 ",1510,HEALTH INSURANCE - 1510,20170909,2018-00002026 - 5026708,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1250,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$11,188.94 ",1510,HEALTH INSURANCE - 1510,20170923,2018-00002392 - 5035785,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1336,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$11,313.94 ",1510,HEALTH INSURANCE - 1510,20171007,2018-00002751 - 5046061,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1461,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,995.66 ",1510,HEALTH INSURANCE - 1510,20171021,2018-00003084 - 5057044,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1544,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,806.20 ",1510,HEALTH INSURANCE - 1510,20171021,2018-00003084 - 5057133,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1547,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,559.43 ",1510,HEALTH INSURANCE - 1510,20171021,2018-00003084 - 5057181,101,621,5040,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,1552,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$24,941.71 ",1510,HEALTH INSURANCE - 1510,20171104,2018-00003457 - 5066876,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1663,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,479.09 ",1510,HEALTH INSURANCE - 1510,20171104,2018-00003457 - 5067364,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1670,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,505.84 ",1510,HEALTH INSURANCE - 1510,20171104,2018-00003457 - 5067386,101,621,5040,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,1671,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,498.21 ",1510,HEALTH INSURANCE - 1510,20171118,2018-00003853 - 5081434,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1754,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,517.39 ",1510,HEALTH INSURANCE - 1510,20171118,2018-00003853 - 5081900,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1762,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,644.74 ",1510,HEALTH INSURANCE - 1510,20171118,2018-00003853 - 5081921,101,621,5040,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,1763,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,740.22 ",1510,HEALTH INSURANCE - 1510,20171202,2018-00004318 - 5096663,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1883,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,924.75 ",1510,HEALTH INSURANCE - 1510,20171202,2018-00004318 - 5097119,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1891,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,803.07 ",1510,HEALTH INSURANCE - 1510,20171202,2018-00004318 - 5097143,101,621,5040,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,1892,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$24,943.36 ",1510,HEALTH INSURANCE - 1510,20171216,2018-00004832 - 5106849,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1967,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,521.28 ",1510,HEALTH INSURANCE - 1510,20171216,2018-00004832 - 5107315,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1974,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,647.93 ",1510,HEALTH INSURANCE - 1510,20171216,2018-00004832 - 5107338,101,621,5040,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,1975,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,777.47 ",1510,HEALTH INSURANCE - 1510,20171230,2018-00005082 - 5114700,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,2057,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$7,791.21 ",1510,HEALTH INSURANCE - 1510,20171230,2018-00005082 - 5115148,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,2065,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,640.04 ",1510,HEALTH INSURANCE - 1510,20171230,2018-00005082 - 5115169,101,621,5040,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,2066,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$25,193.60 ",1510,HEALTH INSURANCE - 1510,20180113,2018-00005481 - 5128529,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,2181,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,688.21 ",1510,HEALTH INSURANCE - 1510,20180113,2018-00005481 - 5128989,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,2190,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$5,308.99 ",1510,HEALTH INSURANCE - 1510,20180113,2018-00005481 - 5129010,101,621,5040,101 - GENERAL ,621 - PUBLIC SAFETY,5040 - EMERGENCY SERVICES,2191,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$24,461.94 ",1510,HEALTH INSURANCE - 1510,20180127,2018-00005990 - 5140713,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,2262,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,955.49 ",1510,HEALTH INSURANCE - 1510,20180127,2018-00005990 - 5141170,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,2272,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$24,288.78 ",1510,HEALTH INSURANCE - 1510,20180210,2018-00006374 - 5150450,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,2372,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,762.57 ",1510,HEALTH INSURANCE - 1510,20180210,2018-00006374 - 5150897,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,2378,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$24,842.75 ",1510,HEALTH INSURANCE - 1510,20180224,2018-00006736 - 5159446,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,2443,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,835.97 ",1510,HEALTH INSURANCE - 1510,20180224,2018-00006736 - 5159924,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,2450,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$25,437.78 ",1510,HEALTH INSURANCE - 1510,20180310,2018-00007130 - 5171664,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,2565,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,707.70 ",1510,HEALTH INSURANCE - 1510,20180310,2018-00007130 - 5172097,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,2573,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$24,568.23 ",1510,HEALTH INSURANCE - 1510,20180324,2018-00007533 - 5183540,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,2647,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$7,789.96 ",1510,HEALTH INSURANCE - 1510,20180324,2018-00007533 - 5183982,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,2653,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2018,GENERAL 
PY,NOT APPLICABLE,"$5,729.39 ",1533,ICMA RETIREMENT - 1533,20170506,2017-00007968 - 4910769,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,238,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$8,732.28 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170408,2017-00007206 - 4892134,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,37,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$37,317.74 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170408,2017-00007206 - 4892286,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,39,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$8,533.75 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170422,2017-00007550 - 4901250,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,113,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$37,187.49 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170422,2017-00007550 - 4901359,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,115,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$8,941.61 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170506,2017-00007968 - 4911262,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,246,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$35,355.14 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170506,2017-00007968 - 4911433,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,248,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$37,972.17 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170520,2017-00008388 - 4920846,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,313,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$8,976.11 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170520,2017-00008388 - 4920929,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,315,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$41,424.98 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170603,2017-00008748 - 4933302,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,448,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$10,005.77 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170603,2017-00008748 - 4933380,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,451,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$9,625.02 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170617,2017-00009168 - 4953969,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,540,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$37,406.67 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170617,2017-00009168 - 4954137,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,542,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$41,166.49 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170630,2017-00009451 - 4963014,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,657,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$9,735.00 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170630,2017-00009451 - 4963077,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,659,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,002.25 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170715,2018-00000432 - 4975756,101,621,5000,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,821,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,022.58 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170715,2018-00000432 - 4976058,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,840,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$62,199.83 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170715,2018-00000432 - 4976194,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,842,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,002.25 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170729,2018-00000845 - 4986462,101,621,5000,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,906,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,070.42 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170729,2018-00000845 - 4986726,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,926,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$66,121.30 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170729,2018-00000845 - 4986888,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,928,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,030.21 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170812,2018-00001239 - 5004031,101,621,5000,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,1071,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,716.30 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170812,2018-00001239 - 5004286,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1057,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$55,080.73 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170812,2018-00001239 - 5004443,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1059,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,465.76 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170826,2018-00001688 - 5015571,101,621,5000,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,1129,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$16,228.21 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170826,2018-00001688 - 5015834,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1145,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$56,503.88 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170826,2018-00001688 - 5016000,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1147,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$5,293.43 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170909,2018-00002026 - 5027007,101,621,5000,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,1275,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,867.89 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170909,2018-00002026 - 5027269,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1260,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$60,868.92 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170909,2018-00002026 - 5027433,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1262,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,086.52 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170923,2018-00002392 - 5036089,101,621,5000,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,1329,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$15,012.16 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170923,2018-00002392 - 5036352,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1344,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$53,872.08 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20170923,2018-00002392 - 5036514,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1346,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,265.86 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20171007,2018-00002751 - 5046372,101,621,5000,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,1483,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$14,864.45 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20171007,2018-00002751 - 5046623,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1469,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$53,792.07 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20171007,2018-00002751 - 5046788,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1471,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,265.86 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20171021,2018-00003084 - 5057022,101,621,5000,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,1542,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$54,642.40 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20171021,2018-00003084 - 5057080,101,621,5010,101 - GENERAL ,621 - PUBLIC SAFETY,5010 - POLICE PATROL,1545,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$13,628.42 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20171021,2018-00003084 - 5057152,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1548,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$6,265.85 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20171104,2018-00003457 - 5067193,101,621,5000,101 - GENERAL ,621 - PUBLIC SAFETY,5000 - POLICE ADMINISTRATION,1681,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
PY,NOT APPLICABLE,"$13,735.14 ",1535,PUBLIC SAFETY RETIREMENT - 1535,20171104,2018-00003457 - 5067461,101,621,5020,101 - GENERAL ,621 - PUBLIC SAFETY,5020 - POLICE CRIMINAL INVESTGNS,1674,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,Police,2017,GENERAL 
