Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit,Desired Direction
DP03_0025E,American Community Survey,Labor,Mean Travel Time to Work,Average commute time to work (in minutes).,2018,CA,30.2,minutes,low
S1701_C03_041E,American Community Survey,Income,Population under 185% Poverty Level,Percent of the population for whom poverty status can be determined living below 185% of federal poverty level.,2011,CA,30.1,People/People,low
S1501_C02_015E,American Community Survey,Education,Educational Attainment: Bachelor's Degree or Higher,Percent of the population 25 and older with a bachelor's degree or higher educational attainment. ,2014,US,29.9,People/People,high
DP03_0025E,American Community Survey,Labor,Mean Travel Time to Work,Average commute time to work (in minutes).,2017,CA,29.8,minutes,low
S1501_C02_015E,American Community Survey,Education,Educational Attainment: Bachelor's Degree or Higher,Percent of the population 25 and older with a bachelor's degree or higher educational attainment. ,2013,US,29.6,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2013,CA,29.5,People/People,high
S1701_C03_041E,American Community Survey,Income,Population under 185% Poverty Level,Percent of the population for whom poverty status can be determined living below 185% of federal poverty level.,2013,US,29.5,People/People,low
DP03_0025E,American Community Survey,Labor,Mean Travel Time to Work,Average commute time to work (in minutes).,2016,CA,29.4,minutes,low
S1701_C03_041E,American Community Survey,Income,Population under 185% Poverty Level,Percent of the population for whom poverty status can be determined living below 185% of federal poverty level.,2014,US,29.3,People/People,low
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2010,US,29.2,People/People,high
S1501_C02_015E,American Community Survey,Education,Educational Attainment: Bachelor's Degree or Higher,Percent of the population 25 and older with a bachelor's degree or higher educational attainment. ,2012,US,29.1,People/People,high
S1601_C02_004E,American Community Survey,Demographics,Percent Speaking Spanish at Home,Percent of the population 5 and older who speak Spanish at home.,2015,CA,29.1,People/People,high
S1601_C02_004E,American Community Survey,Demographics,Percent Speaking Spanish at Home,Percent of the population 5 and older who speak Spanish at home.,2016,CA,29,People/People,high
S1601_C02_004E,American Community Survey,Demographics,Percent Speaking Spanish at Home,Percent of the population 5 and older who speak Spanish at home.,2017,CA,28.9,People/People,high
S1601_C02_004E,American Community Survey,Demographics,Percent Speaking Spanish at Home,Percent of the population 5 and older who speak Spanish at home.,2018,CA,28.9,People/People,high
S1501_C02_009E,American Community Survey,Education,Educational Attainment: High School Graduate or Equivalent,Percent of population 25 and older with a an educational attainment of high school or equivalent.,2010,US,28.8,People/People,high
S1501_C02_009E,American Community Survey,Education,Educational Attainment: High School Graduate or Equivalent,Percent of population 25 and older with a an educational attainment of high school or equivalent.,2011,US,28.8,People/People,high
S1701_C03_041E,American Community Survey,Income,Population under 185% Poverty Level,Percent of the population for whom poverty status can be determined living below 185% of federal poverty level.,2011,US,28.8,People/People,low
S1501_C02_015E,American Community Survey,Education,Educational Attainment: Bachelor's Degree or Higher,Percent of the population 25 and older with a bachelor's degree or higher educational attainment. ,2011,US,28.7,People/People,high
S1701_C03_039E,American Community Survey,Income,Population under 125% Poverty Level,Percent of the population for whom poverty status can be determined living below 125% of federal poverty level.,2013,CA,28.7,People/People,low
S1701_C03_039E,American Community Survey,Income,Population under 125% Poverty Level,Percent of the population for whom poverty status can be determined living below 125% of federal poverty level.,2014,CA,28.7,People/People,low
S1701_C03_041E,American Community Survey,Income,Population under 185% Poverty Level,Percent of the population for whom poverty status can be determined living below 185% of federal poverty level.,2012,US,28.7,People/People,low
S1501_C02_009E,American Community Survey,Education,Educational Attainment: High School Graduate or Equivalent,Percent of population 25 and older with a an educational attainment of high school or equivalent.,2012,US,28.6,People/People,high
S1501_C02_015E,American Community Survey,Education,Educational Attainment: Bachelor's Degree or Higher,Percent of the population 25 and older with a bachelor's degree or higher educational attainment. ,2010,US,28.5,People/People,high
S1501_C02_009E,American Community Survey,Education,Educational Attainment: High School Graduate or Equivalent,Percent of population 25 and older with a an educational attainment of high school or equivalent.,2014,US,28.5,People/People,high
DP03_0099PE,American Community Survey,Health,People without Health Insurance Coverage,Percentage of people without insurance coverage.,2009,US,28.5,People/People,low
S1501_C02_009E,American Community Survey,Education,Educational Attainment: High School Graduate or Equivalent,Percent of population 25 and older with a an educational attainment of high school or equivalent.,2013,US,28.4,People/People,high
S1701_C03_041E,American Community Survey,Income,Population under 185% Poverty Level,Percent of the population for whom poverty status can be determined living below 185% of federal poverty level.,2010,CA,28.3,People/People,low
DP03_0025E,American Community Survey,Labor,Mean Travel Time to Work,Average commute time to work (in minutes).,2014,CA,28.1,minutes,low
DP03_0025E,American Community Survey,Labor,Mean Travel Time to Work,Average commute time to work (in minutes).,2013,CA,27.9,minutes,low
S1701_C03_039E,American Community Survey,Income,Population under 125% Poverty Level,Percent of the population for whom poverty status can be determined living below 125% of federal poverty level.,2011,CA,27.9,People/People,low
S1701_C03_039E,American Community Survey,Income,Population under 125% Poverty Level,Percent of the population for whom poverty status can be determined living below 125% of federal poverty level.,2012,CA,27.8,People/People,low
S1701_C03_041E,American Community Survey,Income,Population under 185% Poverty Level,Percent of the population for whom poverty status can be determined living below 185% of federal poverty level.,2010,US,27.8,People/People,low
DP03_0099PE,American Community Survey,Health,People without Health Insurance Coverage,Percentage of people without insurance coverage.,2009,CA,27.7,People/People,low
S1501_C02_009E,American Community Survey,Education,Educational Attainment: High School Graduate or Equivalent,Percent of population 25 and older with a an educational attainment of high school or equivalent.,2015,US,27.6,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2011,US,27.6,People/People,high
DP03_0025E,American Community Survey,Labor,Mean Travel Time to Work,Average commute time to work (in minutes).,2008,CA-24,27.6,minutes,low
DP03_0025E,American Community Survey,Labor,Mean Travel Time to Work,Average commute time to work (in minutes).,2012,CA,27.5,minutes,low
S1701_C03_039E,American Community Survey,Income,Population under 125% Poverty Level,Percent of the population for whom poverty status can be determined living below 125% of federal poverty level.,2013,US,27.4,People/People,low
